local_datetime,corridor_id,direction,average_delay,average_traveltime,average_speed
9/1/2024 16:00,sagebrushave_to_eisenhowerdr,NB,0.16,0.75,35.5
9/1/2024 16:00,eisenhowerdr_to_sagebrushave,SB,0,0.52,50.6
9/1/2024 17:00,sagebrushave_to_eisenhowerdr,NB,0.13,0.72,37.1
9/1/2024 17:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,50
9/1/2024 18:00,sagebrushave_to_eisenhowerdr,NB,0.06,0.66,40.5
9/1/2024 18:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,46.8
9/1/2024 19:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.65,40.5
9/1/2024 19:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.3
9/1/2024 20:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.69,38.5
9/1/2024 20:00,eisenhowerdr_to_sagebrushave,SB,0.02,0.58,45.5
9/1/2024 21:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.66,40.8
9/1/2024 21:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,48
9/1/2024 22:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.6,44.2
9/1/2024 22:00,eisenhowerdr_to_sagebrushave,SB,0.03,0.56,47.5
9/1/2024 23:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.62,42.7
9/1/2024 23:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.1
9/2/2024 0:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.59,45.3
9/2/2024 0:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.4
9/2/2024 1:00,sagebrushave_to_eisenhowerdr,NB,0,0.56,46.8
9/2/2024 1:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,50.1
9/2/2024 2:00,sagebrushave_to_eisenhowerdr,NB,0,0.58,45.7
9/2/2024 2:00,eisenhowerdr_to_sagebrushave,SB,0,0.51,51.4
